Domain,Category,SubCategory,ThreadTitle,ThreadUrl,Postid,Posturl,PublishTime,FetchTime,Author,Text, Links,reference_url,crawl_type
www.bleepingcomputer.com,Internet & Networking,['Networking'],xfinity bridge mode to sonicwall firewall help,https://www.bleepingcomputer.com/forums/t/684187/xfinity-bridge-mode-to-sonicwall-firewall-help/,4580156,https://www.bleepingcomputer.com/forums/t/684187/xfinity-bridge-mode-to-sonicwall-firewall-help/#entry4580156,1538267700000,1541654717025,toofarnorth,"
Hello
Maybe this helps? 
https://www.xfinity.com/support/articles/wireless-gateway-enable-disable-bridge-mode
tfn
",[u'https://www.xfinity.com/support/articles/wireless-gateway-enable-disable-bridge-mode'],https://www.bleepingcomputer.com/forums/t/684187/xfinity-bridge-mode-to-sonicwall-firewall-help/,keep up
www.bleepingcomputer.com,Internet & Networking,['Network Streaming Devices'],Is there an XP virtual machine available for older devices compatibility?,https://www.bleepingcomputer.com/forums/t/568627/is-there-an-xp-virtual-machine-available-for-older-devices-compatibility/,3641593,https://www.bleepingcomputer.com/forums/t/568627/is-there-an-xp-virtual-machine-available-for-older-devices-compatibility/#entry3641593,1425192240000,1541654719297,BernardM,"
Hi all,Is there a way to have in Win10 a WinXP virtual machine like there is in Win7? It's necessary for older devices like scanners etc which can connect only with XP.Thank you!
Edited by Al1000, 06 February 2017 - 12:01 AM.
Moved from Windows 10 Support
",,https://www.bleepingcomputer.com/forums/t/568627/is-there-an-xp-virtual-machine-available-for-older-devices-compatibility/,keep up
www.bleepingcomputer.com,Internet & Networking,['Network Streaming Devices'],Is there an XP virtual machine available for older devices compatibility?,https://www.bleepingcomputer.com/forums/t/568627/is-there-an-xp-virtual-machine-available-for-older-devices-compatibility/,3642781,https://www.bleepingcomputer.com/forums/t/568627/is-there-an-xp-virtual-machine-available-for-older-devices-compatibility/#entry3642781,1425262380000,1541654719301,Guest_hollowface_*,"
They didn't provide one for WIndows 8 so I'd be surprised if they did for Windows 10. Assuming existing virtual machine progams (like Virtual Box and VMware Player) are compatible with Windows 10 you could always install a virtual machine yourself if you own a legit copy of Windows XP.
Edited by hollowface, 02 March 2015 - 07:45 AM.
",,https://www.bleepingcomputer.com/forums/t/568627/is-there-an-xp-virtual-machine-available-for-older-devices-compatibility/,keep up
www.bleepingcomputer.com,Software,['Graphics Design and Photo Editing'],turning GB size photo into KB sized photo,https://www.bleepingcomputer.com/forums/t/343891/turning-gb-size-photo-into-kb-sized-photo/,1910062,https://www.bleepingcomputer.com/forums/t/343891/turning-gb-size-photo-into-kb-sized-photo/#entry1910062,1283112720000,1541654720801,theplywoodviolin,"
Hi. I'm not very experienced with photo editing so I hope that someone can help me with this.
Is there any way that I can resize an image from 1GB to about 600KB using photo editing software?
Thanks.
",,https://www.bleepingcomputer.com/forums/t/343891/turning-gb-size-photo-into-kb-sized-photo/,keep up
www.bleepingcomputer.com,Software,['Graphics Design and Photo Editing'],turning GB size photo into KB sized photo,https://www.bleepingcomputer.com/forums/t/343891/turning-gb-size-photo-into-kb-sized-photo/,1910850,https://www.bleepingcomputer.com/forums/t/343891/turning-gb-size-photo-into-kb-sized-photo/#entry1910850,1283146560000,1541654720803,Vaerli,"
Yeah, you can. I'm not sure how you get a 1GB image in the first place, unless you mean 1MB. You have to scale down the quality, pixel dimensions, or both to get a smaller filesize.
What photo editing program are you using?
",,https://www.bleepingcomputer.com/forums/t/343891/turning-gb-size-photo-into-kb-sized-photo/,keep up
www.bleepingcomputer.com,Software,['Graphics Design and Photo Editing'],turning GB size photo into KB sized photo,https://www.bleepingcomputer.com/forums/t/343891/turning-gb-size-photo-into-kb-sized-photo/,1911361,https://www.bleepingcomputer.com/forums/t/343891/turning-gb-size-photo-into-kb-sized-photo/#entry1911361,1283213100000,1541654720806,helloyo53,"
Hello.A 1GB photo would be pretty large, so I'm thinking you mean 1MB. I downloaded a program, called Image Resize Powertoys (it's by Microsoft), to resize the pixel dimensions, and it is SUPER easy to use. Once it is installed, you just right click on the photo you want resized, and there should be an option that says ""resize photo"". Click on that, and then choose the dimensions you want the photo to be. Using that program, I am able to resize a 4.07MB photo that is 3648x2736 down to a 32.4KB photo that is 640x480 (of course, you can choose your own dimensions).http://download.microsoft.com/download/whistler/Install/2/WXP/EN-US/ImageResizerPowertoySetup.exeSo just click here to download that program.-Brandon
",[u'http://download.microsoft.com/download/whistler/Install/2/WXP/EN-US/ImageResizerPowertoySetup.exe'],https://www.bleepingcomputer.com/forums/t/343891/turning-gb-size-photo-into-kb-sized-photo/,keep up
www.bleepingcomputer.com,Software,['Graphics Design and Photo Editing'],turning GB size photo into KB sized photo,https://www.bleepingcomputer.com/forums/t/343891/turning-gb-size-photo-into-kb-sized-photo/,1911397,https://www.bleepingcomputer.com/forums/t/343891/turning-gb-size-photo-into-kb-sized-photo/#entry1911397,1283214840000,1541654720809,Platypus,"
A large (e.g. A4) image scanned at high resolution can be that size. I think it's unlikely that plywoodviolin is asking how to reduce a 1MB file to 600KB.
If the original image is actually 1GB, reduction to under 1MB is a big ask.
Basically the size of a stored image can be reduced by lowering the resolution, or using higher compression. Either way will involve considerable loss of image quality to reduce the file size by this amount.
theplywoodviolin (may I call you tpv?), could you confirm the 1GB file size for us, and explain a little more detail of the image involved?
For example, if it is a high resolution scan, you can use photo editing software to resample to a lower resolution, but it could give a better result if it's possible to rescan the original using the lower resolution. What type of file is the original - e.g. TIF, RAW etc?
If the resolution is vital, maybe to allow the image to be enlarged greatly, then reducing it to a small file size will lose so much quality as to make it useless for the purpose. But if for example you just want to be able to email a small version of the image to someone as a sample, you could use the editing software to resample to, say, 10% of the resolution, reducing the size to around 10MB, then save it as a .JPG, setting the compression to get the final filesize you want.
Edited by Platypus, 31 August 2010 - 06:08 AM.
",,https://www.bleepingcomputer.com/forums/t/343891/turning-gb-size-photo-into-kb-sized-photo/,keep up
www.bleepingcomputer.com,Software,['Graphics Design and Photo Editing'],turning GB size photo into KB sized photo,https://www.bleepingcomputer.com/forums/t/343891/turning-gb-size-photo-into-kb-sized-photo/,1911515,https://www.bleepingcomputer.com/forums/t/343891/turning-gb-size-photo-into-kb-sized-photo/#entry1911515,1283221740000,1541654720812,Torvald,"
If you have MS Office installed on your computer, it will also have a handy bunch of additional programs in a submenu called Microsoft Office Tools.
One of those programs, called Microsft Office Picture Manager, is an easy to use program which includes the ability to compress images.
I use it myself to quickly compress the pictures taken by my digital camera whenever I need to post copies of them on websites, as it very considerably saves on memory size without appearing to cause picture quality degradation.
",,https://www.bleepingcomputer.com/forums/t/343891/turning-gb-size-photo-into-kb-sized-photo/,keep up
www.bleepingcomputer.com,Software,['Graphics Design and Photo Editing'],turning GB size photo into KB sized photo,https://www.bleepingcomputer.com/forums/t/343891/turning-gb-size-photo-into-kb-sized-photo/,1941730,https://www.bleepingcomputer.com/forums/t/343891/turning-gb-size-photo-into-kb-sized-photo/#entry1941730,1285102080000,1541654720816,denako,"
Resizing the image, changing the extension, and reducing quality can help lower the file size, but I don't think you can go from 1 GB to 1 MB that easily. But you will definetely see a difference in the file size after these modifications.
",,https://www.bleepingcomputer.com/forums/t/343891/turning-gb-size-photo-into-kb-sized-photo/,keep up
www.bleepingcomputer.com,Software,['Graphics Design and Photo Editing'],turning GB size photo into KB sized photo,https://www.bleepingcomputer.com/forums/t/343891/turning-gb-size-photo-into-kb-sized-photo/,4161312,https://www.bleepingcomputer.com/forums/t/343891/turning-gb-size-photo-into-kb-sized-photo/#entry4161312,1484511720000,1541654720818,fEsTiDiOuS,"
I've got the same problem.  I have a 300Mb PNG that I'd like to scale down to a size that can be opened in a web browser.  A huge loss of resolution is perfectly fine0x3B especially compared to not being able to do anything with it. :-)
",,https://www.bleepingcomputer.com/forums/t/343891/turning-gb-size-photo-into-kb-sized-photo/,keep up
www.bleepingcomputer.com,Software,['Graphics Design and Photo Editing'],turning GB size photo into KB sized photo,https://www.bleepingcomputer.com/forums/t/343891/turning-gb-size-photo-into-kb-sized-photo/,4161334,https://www.bleepingcomputer.com/forums/t/343891/turning-gb-size-photo-into-kb-sized-photo/#entry4161334,1484514180000,1541654720820,Martel,"
I will happily adjust that image. If you know the dimensions I will change it for you.
",,https://www.bleepingcomputer.com/forums/t/343891/turning-gb-size-photo-into-kb-sized-photo/,keep up
www.bleepingcomputer.com,Software,['Graphics Design and Photo Editing'],turning GB size photo into KB sized photo,https://www.bleepingcomputer.com/forums/t/343891/turning-gb-size-photo-into-kb-sized-photo/,4161459,https://www.bleepingcomputer.com/forums/t/343891/turning-gb-size-photo-into-kb-sized-photo/#entry4161459,1484526840000,1541654720823,saluqi,"
IrfanView can easily ""resample"" an image to any desired pixel count.  I use it daily for that purpose.  I shoot full-frame DSLR (Nikon D600) at the ""fine"" resolution setting of 6016 x 4016 pixels, at 24 bit color depth (""16 million colors"").  The resulting JPEG files are about 12-13 MB in size, just too big to send as E-mail attachments (RAW files are much bigger, that's a whole 'nother story).  I routinely downsize the JPEGs to say 1600 x 1068 pixels, resulting in a file size of around 320-350 KB.  You can send quite a few of those attached to one e-mail message.  The difference in quality is essentially not noticeable on a computer screen (unless you have a large photo-specialty monitor).  Print production or publication is of course a different matter.  I never send out full-resolution pictures (until paid for, that is <G>).  Most E-mail servers seem to have a 10 MB limit for attachments to one message - so if you do need to share full-size image files, Dropbox works well.  I've learned, moreover, that even the glossy magazines often don't want to deal with photo files bigger than a megabyte or so.  A JPEG file 4512 x 3012 - that's 3/4 of the original linear dimensions - is only 1.16 MB in size, or about 1/10 of the original file size (the file sizes vary a bit depending on the distribution of colors in the image).  Note this is not cropping but ""resampling"" of the entire original image at 3/4 scale.  The magic of the compression algorithm is such that a 44% reduction in pixel count yields a 90% reduction in file size.  My magazine editors love it <G>.
You can do the same thing with Photoshop, of course, with more bells and whistles, but IrfanView is so quick and easy (and amazingly capable) that I find myself using that most of the time.  
Of course, never overwrite the original image file with a reduced-size copy.  To avoid that I always create a separate subfolder for the copies, AND distinguish them by adding letters to the end of the file name.  That way, even if I save them into the wrong folder by mistake, I don't overwrite anything.
Being a control freak, I avoid programs that re-size pictures automatically when you send them in E-mail.  It takes only seconds to resize images in IrfanView, and then I know exactly what I did and what the recipient is going to see.
",,https://www.bleepingcomputer.com/forums/t/343891/turning-gb-size-photo-into-kb-sized-photo/,keep up
